6.590473651885986328e-01,2.000000000000000000e+02
6.850277900695800781e+00,2.010000000000000000e+02
7.792552232742309570e+00,2.020000000000000000e+02
6.467968702316284180e+00,2.030000000000000000e+02
4.695317983627319336e+00,2.040000000000000000e+02
7.794876813888549805e+00,2.050000000000000000e+02
6.831387996673583984e+00,2.060000000000000000e+02
6.036373853683471680e+00,2.070000000000000000e+02
5.608044147491455078e+00,2.080000000000000000e+02
6.737533807754516602e+00,2.090000000000000000e+02
8.469474554061889648e+00,2.100000000000000000e+02
1.513957071304321289e+01,2.110000000000000000e+02
7.686614513397216797e+00,2.120000000000000000e+02
5.417518615722656250e-01,2.130000000000000000e+02
7.932760238647460938e+00,2.140000000000000000e+02
8.701277971267700195e+00,2.150000000000000000e+02
1.108677864074707031e+01,2.160000000000000000e+02
1.212560224533081055e+01,2.170000000000000000e+02
7.213331460952758789e+00,2.180000000000000000e+02
8.554845571517944336e+00,2.190000000000000000e+02
7.587169647216796875e+00,2.200000000000000000e+02
9.339467287063598633e+00,2.210000000000000000e+02
1.079712963104248047e+01,2.220000000000000000e+02
8.214091539382934570e+00,2.230000000000000000e+02
1.544479942321777344e+01,2.240000000000000000e+02
1.308312225341796875e+01,2.250000000000000000e+02
1.038828730583190918e+01,2.260000000000000000e+02
1.200908470153808594e+01,2.270000000000000000e+02
1.210608863830566406e+01,2.280000000000000000e+02
1.268947243690490723e+01,2.290000000000000000e+02
1.282125091552734375e+01,2.300000000000000000e+02
1.973933506011962891e+01,2.310000000000000000e+02
1.329284691810607910e+01,2.320000000000000000e+02
1.252764391899108887e+01,2.330000000000000000e+02
1.471638131141662598e+01,2.340000000000000000e+02
1.992365169525146484e+01,2.350000000000000000e+02
1.385035753250122070e+00,2.360000000000000000e+02
1.247890734672546387e+01,2.370000000000000000e+02
1.752867889404296875e+01,2.380000000000000000e+02
2.071421194076538086e+01,2.390000000000000000e+02
1.801778697967529297e+01,2.400000000000000000e+02
2.130416917800903320e+01,2.410000000000000000e+02
1.943354392051696777e+01,2.420000000000000000e+02
9.696686983108520508e+00,2.430000000000000000e+02
1.301055431365966797e+01,2.440000000000000000e+02
1.074447393417358398e+01,2.450000000000000000e+02
2.094356036186218262e+01,2.460000000000000000e+02
1.217738413810729980e+01,2.470000000000000000e+02
1.247035288810729980e+01,2.480000000000000000e+02
1.196697068214416504e+01,2.490000000000000000e+02
9.801985263824462891e+00,2.500000000000000000e+02
9.676069736480712891e+00,2.510000000000000000e+02
1.154934811592102051e+01,2.520000000000000000e+02
9.897713422775268555e+00,2.530000000000000000e+02
1.367141747474670410e+01,2.540000000000000000e+02
1.610834598541259766e+01,2.550000000000000000e+02
7.314238548278808594e-01,2.560000000000000000e+02
1.791400003433227539e+01,2.570000000000000000e+02
8.854634284973144531e+00,2.580000000000000000e+02
1.136212158203125000e+01,2.590000000000000000e+02
1.073803663253784180e+01,2.600000000000000000e+02
1.475328612327575684e+01,2.610000000000000000e+02
6.949965953826904297e-01,2.620000000000000000e+02
1.829071688652038574e+01,2.630000000000000000e+02
1.223903012275695801e+01,2.640000000000000000e+02
1.487107419967651367e+01,2.650000000000000000e+02
1.340828561782836914e+01,2.660000000000000000e+02
1.458048057556152344e+01,2.670000000000000000e+02
1.511434912681579590e+01,2.680000000000000000e+02
1.427160525321960449e+01,2.690000000000000000e+02
1.411070775985717773e+01,2.700000000000000000e+02
7.406897544860839844e-01,2.710000000000000000e+02
1.362504959106445312e+01,2.720000000000000000e+02
1.155384278297424316e+01,2.730000000000000000e+02
1.166435742378234863e+01,2.740000000000000000e+02
1.771963787078857422e+01,2.750000000000000000e+02
7.517685890197753906e-01,2.760000000000000000e+02
1.277268290519714355e+01,2.770000000000000000e+02
1.952428078651428223e+01,2.780000000000000000e+02
1.447322916984558105e+01,2.790000000000000000e+02
1.428738069534301758e+01,2.800000000000000000e+02
2.265867018699645996e+01,2.810000000000000000e+02
2.035620188713073730e+01,2.820000000000000000e+02
1.869669914245605469e+01,2.830000000000000000e+02
1.982595491409301758e+01,2.840000000000000000e+02
1.850818109512329102e+01,2.850000000000000000e+02
1.855907511711120605e+01,2.860000000000000000e+02
1.481434774398803711e+01,2.870000000000000000e+02
2.456243991851806641e+01,2.880000000000000000e+02
2.089596796035766602e+01,2.890000000000000000e+02
2.140902113914489746e+01,2.900000000000000000e+02
2.051045012474060059e+01,2.910000000000000000e+02
2.296796917915344238e+01,2.920000000000000000e+02
1.941238164901733398e+01,2.930000000000000000e+02
2.212749314308166504e+01,2.940000000000000000e+02
2.724039506912231445e+01,2.950000000000000000e+02
2.685545444488525391e+01,2.960000000000000000e+02
3.187610673904418945e+01,2.970000000000000000e+02
3.446397948265075684e+01,2.980000000000000000e+02
2.247943139076232910e+01,2.990000000000000000e+02
2.493974685668945312e+01,3.000000000000000000e+02
2.518715977668762207e+01,3.010000000000000000e+02
2.767184877395629883e+01,3.020000000000000000e+02
3.201288151741027832e+01,3.030000000000000000e+02
2.306667900085449219e+01,3.040000000000000000e+02
3.255726408958435059e+01,3.050000000000000000e+02
2.486084389686584473e+01,3.060000000000000000e+02
2.255995965003967285e+01,3.070000000000000000e+02
2.941146254539489746e+01,3.080000000000000000e+02
2.244021677970886230e+01,3.090000000000000000e+02
2.446174764633178711e+01,3.100000000000000000e+02
3.205492758750915527e+01,3.110000000000000000e+02
2.337006378173828125e+01,3.120000000000000000e+02
2.884840822219848633e+01,3.130000000000000000e+02
3.416135191917419434e+01,3.140000000000000000e+02
3.070512461662292480e+01,3.150000000000000000e+02
2.495119571685791016e+01,3.160000000000000000e+02
2.799218940734863281e+01,3.170000000000000000e+02
2.775247454643249512e+01,3.180000000000000000e+02
2.170860123634338379e+01,3.190000000000000000e+02
2.374327707290649414e+01,3.200000000000000000e+02
3.423082947731018066e+01,3.210000000000000000e+02
3.050863552093505859e+01,3.220000000000000000e+02
2.057427334785461426e+01,3.230000000000000000e+02
3.566281056404113770e+01,3.240000000000000000e+02
2.273999500274658203e+01,3.250000000000000000e+02
2.900602698326110840e+01,3.260000000000000000e+02
2.071734666824340820e+01,3.270000000000000000e+02
2.605019783973693848e+01,3.280000000000000000e+02
2.537101340293884277e+01,3.290000000000000000e+02
2.456556057929992676e+01,3.300000000000000000e+02
3.043663501739501953e+01,3.310000000000000000e+02
3.966110777854919434e+01,3.320000000000000000e+02
3.188130784034729004e+01,3.330000000000000000e+02
2.789795136451721191e+01,3.340000000000000000e+02
3.998223328590393066e+01,3.350000000000000000e+02
3.535164475440979004e+01,3.360000000000000000e+02
5.869766259193420410e+01,3.370000000000000000e+02
3.466231250762939453e+01,3.380000000000000000e+02
3.130977988243103027e+01,3.390000000000000000e+02
3.499804282188415527e+01,3.400000000000000000e+02
2.717088437080383301e+01,3.410000000000000000e+02
4.086249470710754395e+01,3.420000000000000000e+02
3.212430334091186523e+01,3.430000000000000000e+02
4.410932707786560059e+01,3.440000000000000000e+02
2.875308752059936523e+01,3.450000000000000000e+02
3.492076802253723145e+01,3.460000000000000000e+02
4.165784096717834473e+01,3.470000000000000000e+02
2.275214910507202148e+01,3.480000000000000000e+02
2.512842655181884766e+01,3.490000000000000000e+02
3.328882884979248047e+01,3.500000000000000000e+02
5.031473827362060547e+01,3.510000000000000000e+02
3.534276103973388672e+01,3.520000000000000000e+02
3.094443273544311523e+01,3.530000000000000000e+02
4.050227975845336914e+01,3.540000000000000000e+02
3.799424004554748535e+01,3.550000000000000000e+02
4.118812394142150879e+01,3.560000000000000000e+02
3.326920866966247559e+01,3.570000000000000000e+02
3.718172121047973633e+01,3.580000000000000000e+02
5.531332397460937500e+01,3.590000000000000000e+02
3.254024600982666016e+01,3.600000000000000000e+02
3.898460626602172852e+01,3.610000000000000000e+02
4.916057825088500977e+01,3.620000000000000000e+02
3.946899342536926270e+01,3.630000000000000000e+02
5.226082348823547363e+01,3.640000000000000000e+02
4.751202058792114258e+01,3.650000000000000000e+02
3.656329298019409180e+01,3.660000000000000000e+02
3.411024379730224609e+01,3.670000000000000000e+02
3.487685298919677734e+01,3.680000000000000000e+02
5.030171728134155273e+01,3.690000000000000000e+02
4.130827498435974121e+01,3.700000000000000000e+02
4.614838743209838867e+01,3.710000000000000000e+02
3.807528305053710938e+01,3.720000000000000000e+02
5.744271183013916016e+01,3.730000000000000000e+02
4.699188041687011719e+01,3.740000000000000000e+02
4.832170987129211426e+01,3.750000000000000000e+02
6.286876249313354492e+01,3.760000000000000000e+02
6.398906707763671875e+01,3.770000000000000000e+02
4.220498394966125488e+01,3.780000000000000000e+02
4.266249442100524902e+01,3.790000000000000000e+02
2.863488149642944336e+01,3.800000000000000000e+02
4.013776445388793945e+01,3.810000000000000000e+02
4.219037699699401855e+01,3.820000000000000000e+02
4.426295137405395508e+01,3.830000000000000000e+02
3.662786865234375000e+01,3.840000000000000000e+02
6.113703107833862305e+01,3.850000000000000000e+02
5.943433547019958496e+01,3.860000000000000000e+02
6.097299838066101074e+01,3.870000000000000000e+02
4.896209144592285156e+01,3.880000000000000000e+02
3.976956486701965332e+01,3.890000000000000000e+02
4.202540326118469238e+01,3.900000000000000000e+02
4.431286978721618652e+01,3.910000000000000000e+02
4.830626320838928223e+01,3.920000000000000000e+02
5.086768531799316406e+01,3.930000000000000000e+02
7.982158970832824707e+01,3.940000000000000000e+02
6.187610054016113281e+01,3.950000000000000000e+02
5.291631960868835449e+01,3.960000000000000000e+02
5.849973869323730469e+01,3.970000000000000000e+02
5.669956374168395996e+01,3.980000000000000000e+02
6.478286480903625488e+01,3.990000000000000000e+02
